config_id,alpha,beta,gamma,ridge_lambda,ratio_estimator,clipping,candidate_pool_size,adaptive_gamma,ess_floor,cond_ref,gamma_ess_scale,gamma_cond_scale,pooled_gap_mean,pooled_p_value,pooled_test,pooled_n_pairs,stability_mse_mean,pooled_mse_mean,holm_adjusted_p,stability_beats_pooled,holm_significant
cfg_0309,0.3,0.1,0.0,0.0001,gaussian_diag_proxy,p99,8,True,200.0,120.0,0.8,0.25,-0.003964644202210291,0.2995702146384225,paired_wilcoxon,25,0.09073726196777081,0.0947019061699811,1.0,True,False
cfg_0041,0.1,0.0,0.1,1e-05,logistic_ratio_proxy,none,8,True,200.0,120.0,0.8,0.25,-0.003941553962173595,0.09554632126929696,paired_wilcoxon,25,0.08177535081753838,0.08571690477971197,1.0,True,False
cfg_0137,0.1,0.1,0.1,1e-05,logistic_ratio_proxy,none,8,True,200.0,120.0,0.8,0.25,-0.003941553962173595,0.09554632126929696,paired_wilcoxon,25,0.08177535081753838,0.08571690477971197,1.0,True,False
cfg_0264,0.3,0.0,0.5,1e-05,logistic_ratio_proxy,none,8,False,200.0,120.0,0.8,0.25,-0.003941553962173595,0.09554632126929696,paired_wilcoxon,25,0.08177535081753838,0.08571690477971197,1.0,True,False
cfg_0057,0.1,0.0,0.1,0.0001,logistic_ratio_proxy,none,8,True,200.0,120.0,0.8,0.25,-0.0039415371479024856,0.09554632126929696,paired_wilcoxon,25,0.08177536742644963,0.0857169045743521,1.0,True,False
cfg_0153,0.1,0.1,0.1,0.0001,logistic_ratio_proxy,none,8,True,200.0,120.0,0.8,0.25,-0.0039415371479024856,0.09554632126929696,paired_wilcoxon,25,0.08177536742644963,0.0857169045743521,1.0,True,False
cfg_0280,0.3,0.0,0.5,0.0001,logistic_ratio_proxy,none,8,False,200.0,120.0,0.8,0.25,-0.0039415371479024856,0.09554632126929696,paired_wilcoxon,25,0.08177536742644963,0.0857169045743521,1.0,True,False
cfg_0040,0.1,0.0,0.1,1e-05,logistic_ratio_proxy,none,8,False,200.0,120.0,0.8,0.25,-0.00390945664234401,0.051463883640689316,paired_wilcoxon,25,0.08180744813736796,0.08571690477971197,1.0,True,False
cfg_0056,0.1,0.0,0.1,0.0001,logistic_ratio_proxy,none,8,False,200.0,120.0,0.8,0.25,-0.00390944225644288,0.051463883640689316,paired_wilcoxon,25,0.08180746231790921,0.0857169045743521,1.0,True,False
cfg_0300,0.3,0.1,0.0,1e-05,logistic_ratio_proxy,p99,8,False,200.0,120.0,0.8,0.25,-0.0038391189896285673,0.04104856621583939,paired_wilcoxon,25,0.0820303396294747,0.08586945861910326,1.0,True,False
cfg_0301,0.3,0.1,0.0,1e-05,logistic_ratio_proxy,p99,8,True,200.0,120.0,0.8,0.25,-0.0038391189896285673,0.04104856621583939,paired_wilcoxon,25,0.0820303396294747,0.08586945861910326,1.0,True,False
cfg_0316,0.3,0.1,0.0,0.0001,logistic_ratio_proxy,p99,8,False,200.0,120.0,0.8,0.25,-0.003839110220282812,0.04104856621583939,paired_wilcoxon,25,0.08203034819908181,0.08586945841936461,1.0,True,False
cfg_0317,0.3,0.1,0.0,0.0001,logistic_ratio_proxy,p99,8,True,200.0,120.0,0.8,0.25,-0.003839110220282812,0.04104856621583939,paired_wilcoxon,25,0.08203034819908181,0.08586945841936461,1.0,True,False
cfg_0265,0.3,0.0,0.5,1e-05,logistic_ratio_proxy,none,8,True,200.0,120.0,0.8,0.25,-0.0037772442867033424,0.16930156251033202,paired_wilcoxon,25,0.08193966049300863,0.08571690477971197,1.0,True,False
cfg_0361,0.3,0.1,0.5,1e-05,logistic_ratio_proxy,none,8,True,200.0,120.0,0.8,0.25,-0.0037772442867033424,0.16930156251033202,paired_wilcoxon,25,0.08193966049300863,0.08571690477971197,1.0,True,False
cfg_0281,0.3,0.0,0.5,0.0001,logistic_ratio_proxy,none,8,True,200.0,120.0,0.8,0.25,-0.0037772253353881356,0.16930156251033202,paired_wilcoxon,25,0.08193967923896396,0.0857169045743521,1.0,True,False
cfg_0377,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,8,True,200.0,120.0,0.8,0.25,-0.0037772253353881356,0.16930156251033202,paired_wilcoxon,25,0.08193967923896396,0.0857169045743521,1.0,True,False
cfg_0268,0.3,0.0,0.5,1e-05,logistic_ratio_proxy,p99,8,False,200.0,120.0,0.8,0.25,-0.0037449770458335783,0.048681111687963734,paired_wilcoxon,25,0.0821244815732697,0.08586945861910326,1.0,True,False
cfg_0364,0.3,0.1,0.5,1e-05,logistic_ratio_proxy,p99,8,False,200.0,120.0,0.8,0.25,-0.0037449770458335783,0.048681111687963734,paired_wilcoxon,25,0.0821244815732697,0.08586945861910326,1.0,True,False
cfg_0365,0.3,0.1,0.5,1e-05,logistic_ratio_proxy,p99,8,True,200.0,120.0,0.8,0.25,-0.0037449770458335783,0.048681111687963734,paired_wilcoxon,25,0.0821244815732697,0.08586945861910326,1.0,True,False
cfg_0284,0.3,0.0,0.5,0.0001,logistic_ratio_proxy,p99,8,False,200.0,120.0,0.8,0.25,-0.0037449570408642115,0.048681111687963734,paired_wilcoxon,25,0.0821245013785004,0.08586945841936461,1.0,True,False
cfg_0380,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,p99,8,False,200.0,120.0,0.8,0.25,-0.0037449570408642115,0.048681111687963734,paired_wilcoxon,25,0.0821245013785004,0.08586945841936461,1.0,True,False
cfg_0381,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,p99,8,True,200.0,120.0,0.8,0.25,-0.0037449570408642115,0.048681111687963734,paired_wilcoxon,25,0.0821245013785004,0.08586945841936461,1.0,True,False
cfg_0296,0.3,0.1,0.0,1e-05,logistic_ratio_proxy,none,8,False,200.0,120.0,0.8,0.25,-0.0036952278987550406,0.051463883640689316,paired_wilcoxon,25,0.08202167688095693,0.08571690477971197,1.0,True,False
cfg_0297,0.3,0.1,0.0,1e-05,logistic_ratio_proxy,none,8,True,200.0,120.0,0.8,0.25,-0.0036952278987550406,0.051463883640689316,paired_wilcoxon,25,0.08202167688095693,0.08571690477971197,1.0,True,False
cfg_0312,0.3,0.1,0.0,0.0001,logistic_ratio_proxy,none,8,False,200.0,120.0,0.8,0.25,-0.0036952169890827648,0.051463883640689316,paired_wilcoxon,25,0.08202168758526933,0.0857169045743521,1.0,True,False
cfg_0313,0.3,0.1,0.0,0.0001,logistic_ratio_proxy,none,8,True,200.0,120.0,0.8,0.25,-0.0036952169890827648,0.051463883640689316,paired_wilcoxon,25,0.08202168758526933,0.0857169045743521,1.0,True,False
cfg_0204,0.3,0.0,0.0,1e-05,logistic_ratio_proxy,p99,8,False,200.0,120.0,0.8,0.25,-0.0036816401781286927,0.04601994776161695,paired_wilcoxon,25,0.08218781844097457,0.08586945861910326,1.0,True,False
cfg_0205,0.3,0.0,0.0,1e-05,logistic_ratio_proxy,p99,8,True,200.0,120.0,0.8,0.25,-0.0036816401781286927,0.04601994776161695,paired_wilcoxon,25,0.08218781844097457,0.08586945861910326,1.0,True,False
cfg_0220,0.3,0.0,0.0,0.0001,logistic_ratio_proxy,p99,8,False,200.0,120.0,0.8,0.25,-0.00368163174366059,0.04601994776161695,paired_wilcoxon,25,0.08218782667570404,0.08586945841936461,1.0,True,False
cfg_0221,0.3,0.0,0.0,0.0001,logistic_ratio_proxy,p99,8,True,200.0,120.0,0.8,0.25,-0.00368163174366059,0.04601994776161695,paired_wilcoxon,25,0.08218782667570404,0.08586945841936461,1.0,True,False
cfg_0196,0.3,0.0,0.0,1e-05,gaussian_diag_proxy,p99,8,False,200.0,120.0,0.8,0.25,-0.0036438372402687537,0.2995702146384225,paired_wilcoxon,25,0.09105806932392913,0.09470190656419789,1.0,True,False
cfg_0197,0.3,0.0,0.0,1e-05,gaussian_diag_proxy,p99,8,True,200.0,120.0,0.8,0.25,-0.0036438372402687537,0.2995702146384225,paired_wilcoxon,25,0.09105806932392913,0.09470190656419789,1.0,True,False
cfg_0212,0.3,0.0,0.0,0.0001,gaussian_diag_proxy,p99,8,False,200.0,120.0,0.8,0.25,-0.0036438178421655094,0.2995702146384225,paired_wilcoxon,25,0.09105808832781559,0.0947019061699811,1.0,True,False
cfg_0213,0.3,0.0,0.0,0.0001,gaussian_diag_proxy,p99,8,True,200.0,120.0,0.8,0.25,-0.0036438178421655094,0.2995702146384225,paired_wilcoxon,25,0.09105808832781559,0.0947019061699811,1.0,True,False
cfg_0172,0.1,0.1,0.5,1e-05,logistic_ratio_proxy,p99,8,False,200.0,120.0,0.8,0.25,-0.0036073612822952583,0.11516083947550126,paired_wilcoxon,25,0.08226209733680802,0.08586945861910326,1.0,True,False
cfg_0188,0.1,0.1,0.5,0.0001,logistic_ratio_proxy,p99,8,False,200.0,120.0,0.8,0.25,-0.003607334089793266,0.11516083947550126,paired_wilcoxon,25,0.08226212432957135,0.08586945841936461,1.0,True,False
cfg_0073,0.1,0.0,0.5,1e-05,logistic_ratio_proxy,none,8,True,200.0,120.0,0.8,0.25,-0.003603707186311609,0.11000784833877697,paired_wilcoxon,25,0.08211319759340037,0.08571690477971197,1.0,True,False
cfg_0089,0.1,0.0,0.5,0.0001,logistic_ratio_proxy,none,8,True,200.0,120.0,0.8,0.25,-0.00360368746352694,0.11000784833877697,paired_wilcoxon,25,0.08211321711082516,0.0857169045743521,1.0,True,False
cfg_0232,0.3,0.0,0.1,1e-05,logistic_ratio_proxy,none,8,False,200.0,120.0,0.8,0.25,-0.0035288605600919624,0.09554632126929696,paired_wilcoxon,25,0.08218804421962002,0.08571690477971197,1.0,True,False
cfg_0233,0.3,0.0,0.1,1e-05,logistic_ratio_proxy,none,8,True,200.0,120.0,0.8,0.25,-0.0035288605600919624,0.09554632126929696,paired_wilcoxon,25,0.08218804421962002,0.08571690477971197,1.0,True,False
cfg_0248,0.3,0.0,0.1,0.0001,logistic_ratio_proxy,none,8,False,200.0,120.0,0.8,0.25,-0.0035288503291697098,0.09554632126929696,paired_wilcoxon,25,0.08218805424518238,0.0857169045743521,1.0,True,False
cfg_0249,0.3,0.0,0.1,0.0001,logistic_ratio_proxy,none,8,True,200.0,120.0,0.8,0.25,-0.0035288503291697098,0.09554632126929696,paired_wilcoxon,25,0.08218805424518238,0.0857169045743521,1.0,True,False
cfg_0360,0.3,0.1,0.5,1e-05,logistic_ratio_proxy,none,8,False,200.0,120.0,0.8,0.25,-0.0034663964191146363,0.1374808087961295,paired_wilcoxon,25,0.08225050836059734,0.08571690477971197,1.0,True,False
cfg_0376,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,8,False,200.0,120.0,0.8,0.25,-0.0034663749513672315,0.1374808087961295,paired_wilcoxon,25,0.08225052962298486,0.0857169045743521,1.0,True,False
cfg_0332,0.3,0.1,0.1,1e-05,logistic_ratio_proxy,p99,8,False,200.0,120.0,0.8,0.25,-0.0033798102054863827,0.10502242412752544,paired_wilcoxon,25,0.08248964841361689,0.08586945861910326,1.0,True,False
cfg_0333,0.3,0.1,0.1,1e-05,logistic_ratio_proxy,p99,8,True,200.0,120.0,0.8,0.25,-0.0033798102054863827,0.10502242412752544,paired_wilcoxon,25,0.08248964841361689,0.08586945861910326,1.0,True,False
cfg_0348,0.3,0.1,0.1,0.0001,logistic_ratio_proxy,p99,8,False,200.0,120.0,0.8,0.25,-0.0033797983359540396,0.10502242412752544,paired_wilcoxon,25,0.08248966008341058,0.08586945841936461,1.0,True,False
cfg_0349,0.3,0.1,0.1,0.0001,logistic_ratio_proxy,p99,8,True,200.0,120.0,0.8,0.25,-0.0033797983359540396,0.10502242412752544,paired_wilcoxon,25,0.08248966008341058,0.08586945841936461,1.0,True,False
cfg_0200,0.3,0.0,0.0,1e-05,logistic_ratio_proxy,none,8,False,200.0,120.0,0.8,0.25,-0.0032096144789911444,0.18325831779429602,paired_wilcoxon,25,0.08250729030072083,0.08571690477971197,1.0,True,False
cfg_0201,0.3,0.0,0.0,1e-05,logistic_ratio_proxy,none,8,True,200.0,120.0,0.8,0.25,-0.0032096144789911444,0.18325831779429602,paired_wilcoxon,25,0.08250729030072083,0.08571690477971197,1.0,True,False
cfg_0328,0.3,0.1,0.1,1e-05,logistic_ratio_proxy,none,8,False,200.0,120.0,0.8,0.25,-0.0032096144789911444,0.18325831779429602,paired_wilcoxon,25,0.08250729030072083,0.08571690477971197,1.0,True,False
cfg_0329,0.3,0.1,0.1,1e-05,logistic_ratio_proxy,none,8,True,200.0,120.0,0.8,0.25,-0.0032096144789911444,0.18325831779429602,paired_wilcoxon,25,0.08250729030072083,0.08571690477971197,1.0,True,False
cfg_0216,0.3,0.0,0.0,0.0001,logistic_ratio_proxy,none,8,False,200.0,120.0,0.8,0.25,-0.0032096056040809133,0.18325831779429602,paired_wilcoxon,25,0.08250729897027118,0.0857169045743521,1.0,True,False
cfg_0217,0.3,0.0,0.0,0.0001,logistic_ratio_proxy,none,8,True,200.0,120.0,0.8,0.25,-0.0032096056040809133,0.18325831779429602,paired_wilcoxon,25,0.08250729897027118,0.0857169045743521,1.0,True,False
cfg_0344,0.3,0.1,0.1,0.0001,logistic_ratio_proxy,none,8,False,200.0,120.0,0.8,0.25,-0.0032096056040809133,0.18325831779429602,paired_wilcoxon,25,0.08250729897027118,0.0857169045743521,1.0,True,False
cfg_0345,0.3,0.1,0.1,0.0001,logistic_ratio_proxy,none,8,True,200.0,120.0,0.8,0.25,-0.0032096056040809133,0.18325831779429602,paired_wilcoxon,25,0.08250729897027118,0.0857169045743521,1.0,True,False
cfg_0192,0.3,0.0,0.0,1e-05,gaussian_diag_proxy,none,8,False,200.0,120.0,0.8,0.25,-0.00010731493015246412,0.8238075173759826,paired_wilcoxon,25,0.11021611752032039,0.11032343245047282,1.0,True,False
cfg_0193,0.3,0.0,0.0,1e-05,gaussian_diag_proxy,none,8,True,200.0,120.0,0.8,0.25,-0.00010731493015246412,0.8238075173759826,paired_wilcoxon,25,0.11021611752032039,0.11032343245047282,1.0,True,False
cfg_0208,0.3,0.0,0.0,0.0001,gaussian_diag_proxy,none,8,False,200.0,120.0,0.8,0.25,-0.00010726349728947294,0.8238075173759826,paired_wilcoxon,25,0.11021616759569992,0.1103234310929894,1.0,True,False
cfg_0209,0.3,0.0,0.0,0.0001,gaussian_diag_proxy,none,8,True,200.0,120.0,0.8,0.25,-0.00010726349728947294,0.8238075173759826,paired_wilcoxon,25,0.11021616759569992,0.1103234310929894,1.0,True,False
cfg_0288,0.3,0.1,0.0,1e-05,gaussian_diag_proxy,none,8,False,200.0,120.0,0.8,0.25,0.0003598676109776665,0.889992151661223,paired_wilcoxon,25,0.1106833000614505,0.11032343245047282,1.0,False,False
cfg_0289,0.3,0.1,0.0,1e-05,gaussian_diag_proxy,none,8,True,200.0,120.0,0.8,0.25,0.0003598676109776665,0.889992151661223,paired_wilcoxon,25,0.1106833000614505,0.11032343245047282,1.0,False,False
cfg_0304,0.3,0.1,0.0,0.0001,gaussian_diag_proxy,none,8,False,200.0,120.0,0.8,0.25,0.0003599206368543053,0.889992151661223,paired_wilcoxon,25,0.1106833517298437,0.1103234310929894,1.0,False,False
cfg_0305,0.3,0.1,0.0,0.0001,gaussian_diag_proxy,none,8,True,200.0,120.0,0.8,0.25,0.0003599206368543053,0.889992151661223,paired_wilcoxon,25,0.1106833517298437,0.1103234310929894,1.0,False,False
cfg_0138,0.1,0.1,0.1,1e-05,logistic_ratio_proxy,none,16,False,200.0,120.0,0.8,0.25,0.0005550250767800632,0.9839427161312044,paired_wilcoxon,25,0.08137500342076233,0.08081997834398226,1.0,False,False
cfg_0154,0.1,0.1,0.1,0.0001,logistic_ratio_proxy,none,16,False,200.0,120.0,0.8,0.25,0.0005550438755184238,0.9839427161312044,paired_wilcoxon,25,0.08137502216280107,0.08081997828728264,1.0,False,False
cfg_0139,0.1,0.1,0.1,1e-05,logistic_ratio_proxy,none,16,True,200.0,120.0,0.8,0.25,0.0005845396933326938,0.9839427161312044,paired_wilcoxon,25,0.08140451803731497,0.08081997834398226,1.0,False,False
cfg_0155,0.1,0.1,0.1,0.0001,logistic_ratio_proxy,none,16,True,200.0,120.0,0.8,0.25,0.0005845578609197187,0.9839427161312044,paired_wilcoxon,25,0.08140453614820237,0.08081997828728264,1.0,False,False
cfg_0042,0.1,0.0,0.1,1e-05,logistic_ratio_proxy,none,16,False,200.0,120.0,0.8,0.25,0.0009177783207643237,0.9694950883454284,paired_wilcoxon,25,0.0817377566647466,0.08081997834398226,1.0,False,False
cfg_0043,0.1,0.0,0.1,1e-05,logistic_ratio_proxy,none,16,True,200.0,120.0,0.8,0.25,0.0009177783207643237,0.9694950883454284,paired_wilcoxon,25,0.0817377566647466,0.08081997834398226,1.0,False,False
cfg_0058,0.1,0.0,0.1,0.0001,logistic_ratio_proxy,none,16,False,200.0,120.0,0.8,0.25,0.0009177903370737724,0.9694950883454284,paired_wilcoxon,25,0.08173776862435639,0.08081997828728264,1.0,False,False
cfg_0059,0.1,0.0,0.1,0.0001,logistic_ratio_proxy,none,16,True,200.0,120.0,0.8,0.25,0.0009177903370737724,0.9694950883454284,paired_wilcoxon,25,0.08173776862435639,0.08081997828728264,1.0,False,False
cfg_0142,0.1,0.1,0.1,1e-05,logistic_ratio_proxy,p99,16,False,200.0,120.0,0.8,0.25,0.0010299196709464336,0.9694950883454284,paired_wilcoxon,25,0.08184443079127206,0.08081451112032564,1.0,False,False
cfg_0143,0.1,0.1,0.1,1e-05,logistic_ratio_proxy,p99,16,True,200.0,120.0,0.8,0.25,0.0010299196709464336,0.9694950883454284,paired_wilcoxon,25,0.08184443079127206,0.08081451112032564,1.0,False,False
cfg_0158,0.1,0.1,0.1,0.0001,logistic_ratio_proxy,p99,16,False,200.0,120.0,0.8,0.25,0.0010299302353912081,0.9694950883454284,paired_wilcoxon,25,0.08184444129714008,0.08081451106174888,1.0,False,False
cfg_0159,0.1,0.1,0.1,0.0001,logistic_ratio_proxy,p99,16,True,200.0,120.0,0.8,0.25,0.0010299302353912081,0.9694950883454284,paired_wilcoxon,25,0.08184444129714008,0.08081451106174888,1.0,False,False
cfg_0225,0.3,0.0,0.1,1e-05,gaussian_diag_proxy,none,8,True,200.0,120.0,0.8,0.25,0.001214928007923333,0.1979111679530729,paired_wilcoxon,25,0.11153836045839619,0.11032343245047282,1.0,False,False
cfg_0321,0.3,0.1,0.1,1e-05,gaussian_diag_proxy,none,8,True,200.0,120.0,0.8,0.25,0.001214928007923333,0.1979111679530729,paired_wilcoxon,25,0.11153836045839619,0.11032343245047282,1.0,False,False
cfg_0241,0.3,0.0,0.1,0.0001,gaussian_diag_proxy,none,8,True,200.0,120.0,0.8,0.25,0.0012149610501375448,0.1979111679530729,paired_wilcoxon,25,0.11153839214312694,0.1103234310929894,1.0,False,False
cfg_0337,0.3,0.1,0.1,0.0001,gaussian_diag_proxy,none,8,True,200.0,120.0,0.8,0.25,0.0012149610501375448,0.1979111679530729,paired_wilcoxon,25,0.11153839214312694,0.1103234310929894,1.0,False,False
cfg_0106,0.1,0.1,0.0,1e-05,logistic_ratio_proxy,none,16,False,200.0,120.0,0.8,0.25,0.001313835165556001,0.9849942074536356,paired_wilcoxon,25,0.08213381350953827,0.08081997834398226,1.0,False,False
cfg_0107,0.1,0.1,0.0,1e-05,logistic_ratio_proxy,none,16,True,200.0,120.0,0.8,0.25,0.001313835165556001,0.9849942074536356,paired_wilcoxon,25,0.08213381350953827,0.08081997834398226,1.0,False,False
cfg_0122,0.1,0.1,0.0,0.0001,logistic_ratio_proxy,none,16,False,200.0,120.0,0.8,0.25,0.001313844066850945,0.9849942074536356,paired_wilcoxon,25,0.08213382235413358,0.08081997828728264,1.0,False,False
cfg_0123,0.1,0.1,0.0,0.0001,logistic_ratio_proxy,none,16,True,200.0,120.0,0.8,0.25,0.001313844066850945,0.9849942074536356,paired_wilcoxon,25,0.08213382235413358,0.08081997828728264,1.0,False,False
cfg_0006,0.1,0.0,0.0,1e-05,gaussian_diag_proxy,p99,16,False,200.0,120.0,0.8,0.25,0.0013336938909702604,0.9730310991059848,paired_wilcoxon,25,0.09259923429454807,0.0912655404035778,1.0,False,False
cfg_0007,0.1,0.0,0.0,1e-05,gaussian_diag_proxy,p99,16,True,200.0,120.0,0.8,0.25,0.0013336938909702604,0.9730310991059848,paired_wilcoxon,25,0.09259923429454807,0.0912655404035778,1.0,False,False
cfg_0022,0.1,0.0,0.0,0.0001,gaussian_diag_proxy,p99,16,False,200.0,120.0,0.8,0.25,0.00133370969324605,0.9730310991059848,paired_wilcoxon,25,0.09259924985032372,0.09126554015707768,1.0,False,False
cfg_0023,0.1,0.0,0.0,0.0001,gaussian_diag_proxy,p99,16,True,200.0,120.0,0.8,0.25,0.00133370969324605,0.9730310991059848,paired_wilcoxon,25,0.09259924985032372,0.09126554015707768,1.0,False,False
cfg_0110,0.1,0.1,0.0,1e-05,logistic_ratio_proxy,p99,16,False,200.0,120.0,0.8,0.25,0.0013800980413308178,0.96758789619044,paired_wilcoxon,25,0.08219460916165647,0.08081451112032564,1.0,False,False
cfg_0111,0.1,0.1,0.0,1e-05,logistic_ratio_proxy,p99,16,True,200.0,120.0,0.8,0.25,0.0013800980413308178,0.96758789619044,paired_wilcoxon,25,0.08219460916165647,0.08081451112032564,1.0,False,False
cfg_0126,0.1,0.1,0.0,0.0001,logistic_ratio_proxy,p99,16,False,200.0,120.0,0.8,0.25,0.001380104469193099,0.96758789619044,paired_wilcoxon,25,0.08219461553094197,0.08081451106174888,1.0,False,False
cfg_0127,0.1,0.1,0.0,0.0001,logistic_ratio_proxy,p99,16,True,200.0,120.0,0.8,0.25,0.001380104469193099,0.96758789619044,paired_wilcoxon,25,0.08219461553094197,0.08081451106174888,1.0,False,False
cfg_0033,0.1,0.0,0.1,1e-05,gaussian_diag_proxy,none,8,True,200.0,120.0,0.8,0.25,0.0015258565225637068,0.1979111679530729,paired_wilcoxon,25,0.11184928897303655,0.11032343245047282,1.0,False,False
cfg_0129,0.1,0.1,0.1,1e-05,gaussian_diag_proxy,none,8,True,200.0,120.0,0.8,0.25,0.0015258565225637068,0.1979111679530729,paired_wilcoxon,25,0.11184928897303655,0.11032343245047282,1.0,False,False
cfg_0049,0.1,0.0,0.1,0.0001,gaussian_diag_proxy,none,8,True,200.0,120.0,0.8,0.25,0.0015258896334135572,0.1979111679530729,paired_wilcoxon,25,0.11184932072640295,0.1103234310929894,1.0,False,False
cfg_0145,0.1,0.1,0.1,0.0001,gaussian_diag_proxy,none,8,True,200.0,120.0,0.8,0.25,0.0015258896334135572,0.1979111679530729,paired_wilcoxon,25,0.11184932072640295,0.1103234310929894,1.0,False,False
cfg_0064,0.1,0.0,0.5,1e-05,gaussian_diag_proxy,none,8,False,200.0,120.0,0.8,0.25,0.0015884393312162962,0.1979111679530729,paired_wilcoxon,25,0.11191187178168914,0.11032343245047282,1.0,False,False
cfg_0065,0.1,0.0,0.5,1e-05,gaussian_diag_proxy,none,8,True,200.0,120.0,0.8,0.25,0.0015884393312162962,0.1979111679530729,paired_wilcoxon,25,0.11191187178168914,0.11032343245047282,1.0,False,False
cfg_0160,0.1,0.1,0.5,1e-05,gaussian_diag_proxy,none,8,False,200.0,120.0,0.8,0.25,0.0015884393312162962,0.1979111679530729,paired_wilcoxon,25,0.11191187178168914,0.11032343245047282,1.0,False,False
cfg_0161,0.1,0.1,0.5,1e-05,gaussian_diag_proxy,none,8,True,200.0,120.0,0.8,0.25,0.0015884393312162962,0.1979111679530729,paired_wilcoxon,25,0.11191187178168914,0.11032343245047282,1.0,False,False
cfg_0256,0.3,0.0,0.5,1e-05,gaussian_diag_proxy,none,8,False,200.0,120.0,0.8,0.25,0.0015884393312162962,0.1979111679530729,paired_wilcoxon,25,0.11191187178168914,0.11032343245047282,1.0,False,False
cfg_0257,0.3,0.0,0.5,1e-05,gaussian_diag_proxy,none,8,True,200.0,120.0,0.8,0.25,0.0015884393312162962,0.1979111679530729,paired_wilcoxon,25,0.11191187178168914,0.11032343245047282,1.0,False,False
cfg_0352,0.3,0.1,0.5,1e-05,gaussian_diag_proxy,none,8,False,200.0,120.0,0.8,0.25,0.0015884393312162962,0.1979111679530729,paired_wilcoxon,25,0.11191187178168914,0.11032343245047282,1.0,False,False
cfg_0353,0.3,0.1,0.5,1e-05,gaussian_diag_proxy,none,8,True,200.0,120.0,0.8,0.25,0.0015884393312162962,0.1979111679530729,paired_wilcoxon,25,0.11191187178168914,0.11032343245047282,1.0,False,False
cfg_0080,0.1,0.0,0.5,0.0001,gaussian_diag_proxy,none,8,False,200.0,120.0,0.8,0.25,0.0015884745698036703,0.1979111679530729,paired_wilcoxon,25,0.11191190566279306,0.1103234310929894,1.0,False,False
cfg_0081,0.1,0.0,0.5,0.0001,gaussian_diag_proxy,none,8,True,200.0,120.0,0.8,0.25,0.0015884745698036703,0.1979111679530729,paired_wilcoxon,25,0.11191190566279306,0.1103234310929894,1.0,False,False
cfg_0176,0.1,0.1,0.5,0.0001,gaussian_diag_proxy,none,8,False,200.0,120.0,0.8,0.25,0.0015884745698036703,0.1979111679530729,paired_wilcoxon,25,0.11191190566279306,0.1103234310929894,1.0,False,False
cfg_0177,0.1,0.1,0.5,0.0001,gaussian_diag_proxy,none,8,True,200.0,120.0,0.8,0.25,0.0015884745698036703,0.1979111679530729,paired_wilcoxon,25,0.11191190566279306,0.1103234310929894,1.0,False,False
cfg_0272,0.3,0.0,0.5,0.0001,gaussian_diag_proxy,none,8,False,200.0,120.0,0.8,0.25,0.0015884745698036703,0.1979111679530729,paired_wilcoxon,25,0.11191190566279306,0.1103234310929894,1.0,False,False
cfg_0273,0.3,0.0,0.5,0.0001,gaussian_diag_proxy,none,8,True,200.0,120.0,0.8,0.25,0.0015884745698036703,0.1979111679530729,paired_wilcoxon,25,0.11191190566279306,0.1103234310929894,1.0,False,False
cfg_0368,0.3,0.1,0.5,0.0001,gaussian_diag_proxy,none,8,False,200.0,120.0,0.8,0.25,0.0015884745698036703,0.1979111679530729,paired_wilcoxon,25,0.11191190566279306,0.1103234310929894,1.0,False,False
cfg_0369,0.3,0.1,0.5,0.0001,gaussian_diag_proxy,none,8,True,200.0,120.0,0.8,0.25,0.0015884745698036703,0.1979111679530729,paired_wilcoxon,25,0.11191190566279306,0.1103234310929894,1.0,False,False
cfg_0047,0.1,0.0,0.1,1e-05,logistic_ratio_proxy,p99,16,True,200.0,120.0,0.8,0.25,0.0018791244544515192,0.9746666225709312,paired_wilcoxon,25,0.08269363557477717,0.08081451112032564,1.0,False,False
cfg_0063,0.1,0.0,0.1,0.0001,logistic_ratio_proxy,p99,16,True,200.0,120.0,0.8,0.25,0.0018791348850470562,0.9746666225709312,paired_wilcoxon,25,0.08269364594679592,0.08081451106174888,1.0,False,False
cfg_0010,0.1,0.0,0.0,1e-05,logistic_ratio_proxy,none,16,False,200.0,120.0,0.8,0.25,0.0019202519690441596,0.9878010444986849,paired_wilcoxon,25,0.08274023031302644,0.08081997834398226,1.0,False,False
cfg_0011,0.1,0.0,0.0,1e-05,logistic_ratio_proxy,none,16,True,200.0,120.0,0.8,0.25,0.0019202519690441596,0.9878010444986849,paired_wilcoxon,25,0.08274023031302644,0.08081997834398226,1.0,False,False
cfg_0026,0.1,0.0,0.0,0.0001,logistic_ratio_proxy,none,16,False,200.0,120.0,0.8,0.25,0.0019202598696916933,0.9878010444986849,paired_wilcoxon,25,0.08274023815697433,0.08081997828728264,1.0,False,False
cfg_0027,0.1,0.0,0.0,0.0001,logistic_ratio_proxy,none,16,True,200.0,120.0,0.8,0.25,0.0019202598696916933,0.9878010444986849,paired_wilcoxon,25,0.08274023815697433,0.08081997828728264,1.0,False,False
